bit_length, total_bits, random_multiplier, rhs_projection_ell
19,251,303989,13048676844245227290997643246434460556731348365117741560995612541769618234170
19,251,320928,8572974630988683013122632562338577004878280259839289255844983683481536054054
19,251,399471,80482717385517229034472859587585809290826589285057138452951896291642831876703
19,251,458815,91513072525485452350888709205240631262087061335231703481272613456182976624791
19,251,324987,95727635165815387510647549400310976074082834497577988768281881091116918149712
19,251,415638,103699780903349350552601123848904591720844170011005421777134244276726159937982
19,251,467687,25308458357664868044823188620838304145776811768603862134894169459970276382488
19,251,440059,38401283864546875989148992320141606388909074675840112470916747325737185238760
19,251,521050,56481457600794129610356430412742065668577183753191141465042982358929801981635
19,251,333200,76054319310290540134179968931237832143444997394970108165518274831991603729316
19,251,411463,24271528619517139668697884247345649319081499135802002394988016426862670332311
19,251,503641,112132314934060053564725646770589261897862660771656082470256734408239747021786
19,251,411113,3646475949221861679249163547124288115718350911574966907889468112597251890831
19,251,404109,20974763082215056032766525713658809776625088706085767077059572640161003108963
19,251,508101,91020227367683691641892131675284182385325191216064008912878052131442025612456
19,251,422510,7102471252050064702520913638799869681049895158058082363043900986019565557943
19,251,302485,42355146345904069722922636199492389244024420032796381485234906638427024297101
19,251,443466,35955879884942261901088135582128790785214654752588292494848289145710405059926
19,251,388811,95300806068199096011300199007308415975268741657312395160549025104938111035346
19,251,451692,95611854618123712815701469987378877339499267051358974471015852446526370525201
19,251,270910,104436755922525222942205666814387765796292022586717477748433180364711616166099
19,251,518898,82529343321037977030653631855071144592132433204522668992668610296490093808234
19,251,322968,33663767942798025043709172761960268310141825025290439911100367179730230697584
19,251,367412,113381499833312159630066328786955722662529171210411698450942281201579903605910
19,251,377138,84755134478269763966882676077814980200029114617658770346358054300284125265430
19,251,274630,28682600550238383840419498645729005207824691993965466984391879831062112682439
19,251,496746,10072623849843509461534229430053048686839464167391788444278750358761267274300
19,251,503241,7667776325774459346331430735821453057322259960532231175799035606008700243579
19,251,463656,93078367572699527524841825335161257119779549893144126821110412766377821997927
19,251,479400,106419915366491616208982454734625493580906104962822667204535109158513427096509
19,251,481341,97471858232254854456842527812616566724973834628674294700456696579371827637123
19,251,355494,99553929988441502125457959115032166573310314880339012893564080380273474626737
19,251,288344,63306161997563401938233270229497462296664849007321442624318833200103608325333
19,251,290600,20826289676014985604296259966406631522149572512844723077294982462814353621263
19,251,515239,57038399007712265393985616255825386741278012715972464289403132912733693445296
19,251,456300,81663188092008895675944993852373356873051176671644113745125965118126147442143
19,251,472449,110828811121648607290929473197681692769899989353019977933013983686600758957771
19,251,500910,39342844230529448021588213779612695267504535888385428021407493730699738032040
19,251,447135,49743381035051600373912741159421838779288217901867672754250918113918785934519
19,251,496337,62000164472634897574891101543742818013231661380353147493242089967349885510618
19,251,371519,110546280630078783905818854637516805297855251054737265200556301282957157352120
19,251,323613,71511659602876461326728234709947121668391867729073624307363525439507290723276
19,251,504894,32415803741549055515411790721176603833165002842256616426298247329450889151469
19,251,419490,17812512919234654138784107109995690358771771934152676824396945106879635888867
19,251,358172,61200944221712956682755226599842305817733982280887558705133769448317946443574
19,251,311180,114230209360412020982687641055204968372426932604509153521340325637967499060444
19,251,506167,10680925868463856398041580176501477668845424637531327782889836163854202318220
19,251,325167,105939406942793721570672997058156368493277528060255162882663398157805251455013
19,251,285497,16471191378245682537675972017420657907973950690176024457229670381493081497552
19,251,437951,74602443577781310375419964278777564342189697043963816668233675904149969016515
19,251,323731,113204597374105629163341740209231082265988364699115496206378990165630059320285
19,251,421116,69544438271693002102703950554266425125875562485416338737742891349824437098325
19,251,321401,95060039478733722873585906475991222180700373721585239744406129850365038700018
19,251,490455,297773776310516604945673064750230073194215347678933796721024123978246494919
19,251,375805,57591688053362322648722610203635862613454217747345907987892974305766261013896
19,251,334019,26281428688115034516659599777497441352585494863006003298153710547148930827439
19,251,454912,42536059528580975658599538800655213710960566382289970263844620310716127495053
19,251,519151,18463703903205452551080863293166806671424884460466733326121358968969025168103
19,251,287726,89441530753355627911453127211359372458645047042564464454175655195670376538357
19,251,481826,15432164875472833341119361126811346079901697048586142562786950062919225795040
19,251,369055,94456366319858117745348177782929367286784806534872568595823147417174675948225
19,251,303486,74375901742961765193151866411467814213981218927561160353202093857825251251424
19,251,511902,416983114155511860944360088937741852314128170288088515590251573034370901603
19,251,359635,46285722315060316344927817091253136190258093118721169800603749311953895771399
19,251,371137,73121493713171292645136596826619002079672810961161790049298579063078963118878
19,251,505002,84422793641529476481406869449376662253782234410102562335215945647107080529384
19,251,311186,63415221477580455017931298270473099310235859109284649942421514158005399678629
19,251,288791,107900165799306841195277214202838520281345105147042156689907611217136166400077
19,251,316130,13820928246208769922910911222094381053985372001347548903840081853725303791848
19,251,457285,37861200581068869178526450608175162669770367702810437174766246978485027606617
19,251,435169,51992958050470083151696227144490880775752317649860856211075313745551981529494
19,251,399367,31399293914741441372676386765741385383219055810438398803534026492636591696561
19,251,459109,115022021016897626677283128570209855740201569448414728654997440735840296658176
19,251,446475,67893547474723864717346798053226927725420461096452745807121445739584007404660
19,251,300177,13960419726898262358062899611450226939469607238659011649479041432325038732702
19,251,418485,80992786315591563297934151179497300794928570000879750615366643224956290436936
19,251,460840,35141584012579770206762020599277675860934049300639830120326309547767168379297
19,251,316536,87048456979080953059195444415487555141758950655765535917303451830484544983426
19,251,382733,52822649322698579059274510435331447459512386201631763727053423676159125861757
19,251,280789,77762635813941400109720259901753793049505322508630781234344710247236976375702
19,251,409204,69741861304493056465993480286682748407386096292507829454368018767120094426542
19,251,465737,115010491206713987180052489497530853110242301963819859885290586557961277516698
19,251,279142,80694454578889804082718784901640425027411609410397376492163881716632443023053
19,251,501086,25372594753642916146975515284754823652902907223441788057597447462804198042786
19,251,399651,92588830801729664681125462256132853918087066435604446498454469154292929084859
19,251,419608,112685342723485776819329238921893541835779326306651774691448346382287847268794
19,251,387202,11238900891003857598046024779426367919239265521811424570570336886134851538231
19,251,306095,73898924431928846324179495133330128378434005537452978137062210441961875202918
19,251,476688,105102264071394887207511309721768291469728984228298978951733453766904686813914
19,251,288972,19654492917563157228126699554235839629702234384373422309588288050255960275037
19,251,482302,52240609421747727262745715554125041858999098020343281077156318479586312053570
19,251,303739,111673486925460190843411418031124137297446344681269449072158391873699363437401
19,251,393304,75208284816348766275678748315241109801055147597615838246787411130853362812744
19,251,389255,93226419644718863550274248738483955938232567372278214159949835177950516265756
19,251,298192,6410884210661308164223581678637000777901827097380988382963760671021017687034
19,251,434357,83901463136247367347910451371227728174834681494683740859940960130518659227103
19,251,361954,88886988438821135117424011969465599389087403389215827280284168185969060206751
19,251,367849,74721328202921325538985906363119998603154224349481776636748305298726072975748
19,251,346278,66943645195719790838921105529384901168408993451027487622048474742776394890200
19,251,341662,67501339026679670168051115401905250000376300471509889725844039230985004833280
19,251,370446,64460379259532688766007705373254163655718238893199065982208962752920547162317
19,251,337941,98120942886052392568308110070039813711822452163713251130880307579451349258324
19,251,481954,41620360180243489408748772136532583885829173127770417598716234509567889329342
19,251,418658,11109511919392530942857665306830106709594299442254765241590337821413668565360
19,251,406563,4694204011437149870061033835843564071728265605681347736408471320546035107953
19,251,517605,83591023168356712683880814873571721931306591422818869610405809779579638121335
19,251,320116,19969349619441416473584553652400679162075301711648333525666996781816988831250
19,251,461174,21472894090283180625331086719345496540086610028374652458540067671744110053205
19,251,427329,91341886967834226451903486865313752020559770747778995406435190059408218897848
19,251,476675,89841834107329592033816017214203707315753370606731534829821111453429730617054
19,251,303020,847173474763881603940181722576948815967935940033498591251773776266245129963
19,251,428584,37152962307860135368297637544738254629535741220445617343341163502745042793980
19,251,456077,6792763225211671231897269811089870158287082511276861455364485092677948321335
19,251,325582,59790414478059018068533985697832000545247060728024366718500186093027424340564
19,251,393943,98455719739873444893651125042113589236843593572868905243469398727261219093107
19,251,268564,101582118901463964616445518639666922019566804628187506073475083680245921358903
19,251,341481,70452342381335020106829135177454759168120417017866235029160211240024862574836
19,251,322503,60421241983373536357887882982405133436350804772707991049260319867801684599527
19,251,384884,5775175732157417915781140961275009780903261502897094805836482924334189250703
19,251,279145,105201474338671955268428216367004147476897027087396271285016968643559434031357
19,251,285404,27718066208247432847076775989052037200662829966478120043992176137351905569751
19,251,518528,96080111803415977447637740674656484910453257587587273792293554081974694343027
19,251,503527,59001740042270143407752136159195041287617042615456849401339349900808290562679
19,251,402275,40546964044947252049352658762351956517869963773360089528589095161242210034230
19,251,348148,5346364307553420622710418136990698220116358737082319020506095280193795552623
19,251,360318,58816377662531799606729999512683169763590050966958772493395376678350284410053
19,251,370029,71171723781002606260678553158548215385815216466646346923720498801739425555217
19,251,284386,35440402691336524368343780875376575217846432289524619300355464663531422186310
19,251,495850,64961714338997649952968068647215577172125609465413612692356030721934687827953
19,251,339516,29716615410106579768339075380928652248361067344665344585602696535559758658116
19,251,408563,54507263557935497365447300865706522478112521568255127037843324075512896402818
19,251,333372,77496304851853120220384400837620337607613883535995097531924058466893440015212
19,251,300801,9008090889408688972092423085451041613788988444303949550549492784091675232116
19,251,461624,48277441092112745654367921678309459480212884631811026030482860813829784023396
19,251,338014,97590499831348969068134551348727243593592757006027479602133583675711148681727
19,251,398196,27707995998729008159647442792048479727840438086472630026908264882968055819592
19,251,419401,75673306867435176866556231826725728289066050486329410420657958115693329142279
19,251,327854,8993447499941595086261586424216234669635691544590952147001501054890038249357
19,251,377352,61999754949235036017016965225901691210082629475389124757682843211579810333652
19,251,454606,30188938236041290556926727738092863493029986510118638332828537001691733817550
19,251,306292,75071316062799060012189439724239380710019863146520184273544812432423244283396
19,251,264104,40556339341319044649697118139883828699912187145668711418718344719550626251545
19,251,444082,6890357355469686697688776373745444515834586864404761630242442032830279378868
19,251,294861,100635351365381469969046276930254118631393729369208074120363599007298116685105
19,251,325785,21105168922329496127244406205253384960178648189418055539991084398630020206563
19,251,282253,63379290386681533352388608095101117296674298753714178090209841078222916706128
19,251,415951,30274273778280249392945914760609876489854385914298834198648434215064969556309
19,251,451534,75724428459771979997656782235038578896747317132204033138983367951484911120033
19,251,333329,20591292733189486519558495240535153036195241726717467804165750284546708940645
19,251,461006,615837652895215393839469949179899931868628642819377420044069041022169835368
19,251,414709,94920223054002140599427581882727168190837942486473208757494137297820097208099
19,251,363014,41324017905103315497145540995166326812110934371249966088702939539867325984976
19,251,371066,59054962752164164219177366603371302018110660278899556950494001606381820030842
19,251,375475,35048897539973523277950037814990782790757603357389485377077601363242785104563
19,251,445821,98039116734443266746939822731725610624366606876296141773619899027075250684501
19,251,397291,79837110310595994647074186190813844691537574402512716257765470722966103181503
19,251,419235,13860634964029109858693634654873397916507287315521166356628924894192970788664
19,251,505987,48617150470636973317789693178737672365828514039007784182093793945029853244391
19,251,483917,107209400235498490270036797175100042795276836436016631686123867949300227302325
19,251,366188,90775728698447446778187491615308404340003814173908887985437784421831105423854
19,251,287328,72808896369020740592567138654486044686589251684610007773144650309918270008826
19,251,522660,3077261639916598107121034161990490415564080107599066306902870935685673934368
19,251,508911,102019571991443034810259013612347428698239799347728332131891562364698234707636
19,251,509964,26451836621151781829725422012226734322780223066299418048316267299132923365511
19,251,295578,23148478660600067876464592070496081756236963647448030042050667014976435312372
19,251,434085,3081180535060310089012656295271166133148690086047646691648528211505371423620
19,251,414187,88436089073141919592840943240828716659513005090147505518951735907197323703279
19,251,357787,2520164645258239618149000130311566908867544749181680014420285984630620106813
19,251,265299,86652271932405092666742664797735573824249166476385621928710892028557289748487
19,251,410757,20636206658735118993982681070628066462506050221115271517563919195171651498732
19,251,304434,107549546830903107557950297781227966439826060942759104662216324736191362487406
19,251,270937,65756963299266508289379436297527512190345717367058191205697266998366166301921
19,251,481004,17401539983861285896650163821215235986222791432182471306857261899293291104013
19,251,387840,62031565570029688604505598433663514081402227259995659670410495319064409672190
19,251,307235,103395199983798062692155284207769906522285262069429674271569808615333517163192
19,251,289426,26448938562347596346506972182114028333827177034069095665414869946781324286752
19,251,428712,73791016726273851578535407522483779724548983087706347651195319725251365192483
19,251,428099,17798674434038620418083417722889997368676134745816407322998010874544908839586
19,251,282665,92139256125991373632865988535515984800469052609019333515685981796548452349953
19,251,497878,70810187742495090043565320300489153472867218951946543167383184020642228111671
19,251,501396,71213785438428364431285585911118295393073031504610234471273896908935882977339
19,251,515088,81363502663125790345751544653734877716632955723962143580177931344766984108101
19,251,362722,29214740315356121373845613562712781246347811573383878554103396110129523388757
19,251,472613,30864358613674233168453854043572949868476351813484457382411338166043929207174
19,251,417073,114180619990917582227749779327277098674770600278562059017110532360402068619633
19,251,478649,5413484859460966255142049623176032849536206727416386829641141230903338485861
19,251,479630,100588931980497851534682296010954890816776833433366825173322170768619945842134
19,251,296276,80303934610021376593677818993682884319136210303314784837119403056382731192851
19,251,477725,44757535236592165114186977543357151044382594114854979554139388073274178581715
19,251,392556,46878967440426620198629499946592230806539474202592878264401124636464783901053
19,251,334826,63743057835051337929723224164234310646266911935810226745358906585659953581684
19,251,500948,57423395710216582373602869218360177044788388592777161318805872285179166102850
19,251,335750,61146761510339984737445602115139875156455165332076899925741691609665996930755
19,251,479087,34942540371014484882340386822281925622205294767026481063460818571768883872895
19,251,509193,100001979474245644962127321924766636568866488468501086068268371652018060632292
19,251,468040,104631343362892397724516571102255204171713655289027713065170954312469482557874
19,251,482158,43999348003724041070471851638053941311026623715628652377648759922762464950684
19,251,329028,8990058200064746638988038714676160440721253913288833915375704391794677068520
19,251,380733,68249665305556479294663666003236147158414834980330166567788623378248257166092
19,251,341907,92516370619581247387934237177394591437554824001381210868686437347016390182446
19,251,292320,93836932624281924248700106985745691786613809172749797920666887390613613832209
19,251,326112,84308479467882430296555444414426391070560135974468399420224930639157413109182
19,251,281255,111090396809046437166232813771555029589786121690678435657388610947602448472977
19,251,333915,23758543697010709506648697121394520196414102744059922869524067106340348080380
19,251,339054,27463961830368741251012289150087995444109999231995515872429643748470309467019
19,251,440282,34971453895103600506387281096801765746309938532383569039007093833255059918616
19,251,429069,96547546291146880463238682323310765218861211692885069520621624150474107370828
19,251,262855,53686769116896438202288541385561030790461766852639737522758315989588992553095
19,251,272726,80474167185037032488201414592676188598475618060566532498772353820143239488645
19,251,422281,50114674482302702661204128719716539111037565929238253722964969394588706997902
19,251,285636,9151399300550982774122859423798757669589068442271058830001055375574916103282
19,251,391243,58050038965918076417807124040021168902351255001624302199184616616070822291919
19,251,302731,56884465317557787363288752299407781900722627872417291169013374493445872719108
19,251,322319,30190444751342051129384811880081697214913596372111503614292902612374930450496
19,251,427394,101955772792439053887757326087306845252768071433330645402693913697416137703312
19,251,476454,34408978814853724347347094712789809634940204909123737564872324316271836633392
19,251,459687,16048684698015863723331630360693564235187900936494153191142381128849684913997
19,251,371237,71596827533549628011747389260339155143935715185542143699740635631534875397845
19,251,467795,33910083395204110326126752670656349731940700293553800081111865667947801222329
19,251,296377,6448464122591587976745667491030314629754577798930924777079646878038148311650
19,251,409388,111624808718973507457130449671622807519327715362128602304175943431605096611414
19,251,351282,63058152222632854622850024162793696690288655084629009271347033926265569566934
19,251,371492,75471805832492442849951066011507441060810120778628803381521367398439151605226
19,251,486021,56700089729516213044813439445965692073521949266599229779755671217879365290773
19,251,524077,391568950618542066877662419007702908075276560655818590952239968746465646396
19,251,392729,9925698723472081862814784122935729541650841488053272323529234530454548740666
19,251,447428,113416499340857593432679532685590016264635746091264693511557814873478963944593
19,251,363270,96012901543462163001848604639966077067377566994463757971545727446520312517583
19,251,466948,102002691741965495733383138410507217423515033009825245318566839820210207197100
19,251,326493,56119628748872358165844024240663023895710501696735077455401455397736347357135
19,251,432280,51475694961689843125804733435476890028597259430660189307944121980351616264629
19,251,333641,114001590864675366675360932784687172470700994281753737422685144500037108349704
19,251,433766,76391677766245116006777239731445749541803956272641799805431376312817091950280
19,251,492624,8628996001118596562954542035393524030766536978527402519215372401256007085561
19,251,458859,27830157809971456426266612262961746933665979229107704398048772679496486329562
19,251,422106,11285904277548333895619765362380682947747844098518329735813456196555841396331
19,251,358431,3729498833387667628247289541025873754881554774436036586677491167941094621986
19,251,280308,39747071598989066272956682521325056124679293804041326211410803836965605742125
19,251,288359,113514615910672554771885068369869111924524600358562216168157465130634910589952
19,251,477305,11672970136990901701077703535444763442761361061813447553188659230566022682493
19,251,353776,86707362715664330362515675646489213231503093971031018351418213699048782597419
19,251,514705,4098976985118553292337114611303501592819273590960494652798735652207970184082
19,251,412839,23407501156308188252197094230967024642941899198502520926005046805400765622052
19,251,321894,114656250559780444020794489499389290002570974845860575369431490727019317117461
19,251,318239,38220159691630106100160631713499563525825518293756057926448191681397534104776
19,251,267801,60974187752823901799678554412783360757921917316473723097109038831635729799944
19,251,440582,31533242471439336019122909973263509361045319303028514050136197972425720570451
19,251,383852,69962849503135644103132470549037480565524700316266789446214178499059700442874
19,251,282257,10775843045903415061709913016487107343081887031946487366330633976515261273393
19,251,282552,81472514430810115017496935553552209221653769310941201052487075518629684779034
19,251,385641,109175205608589836562330969788799544810093904516920295679197602018797132132526
19,251,513061,1387235497766117920174143779480216758567948388438918095331390355545363145238
19,251,366309,38205014193086957139124642109752102956670554419901741181810758489024599565710
19,251,464131,25308115756093292489233455864217317187203004351332632088151334707242842395274
