bit_length, total_bits, random_multiplier, rhs_projection_ell
19,251,444658,4881230700324904649744706348712546324480389832163628205590695442349836107177
19,251,343052,21797898640753855468506940315306219553350494514807814172009636497479261264287
19,251,286478,19940467267162379094518246540367963714021072081620849111303721768516775196292
19,251,287348,112128357857281193034390074140684836222856612799611580685987794300609683914968
19,251,344675,28039808093512182075877111354398443614210510106077470308020706210217058214015
19,251,443474,7308543021983397817048244516815219821093960251957535293913727414657277778657
19,251,336552,5673522412179457105300563805800155647209229611468959558681834641215541642543
19,251,518886,91120711147890265093353269305479319073875059346741682625890538824156838846438
19,251,463256,71834382635190428354846961497479787404840183565442199796665324897193533775879
19,251,447149,53407313088405529390685789635668486232136130955731412175287747938374938810689
19,251,291931,233824866733878447437224610914994737145616699541615401805895532982849729882
19,251,277480,33552468313701272499448963529108149060380860264391966749789719904149746393943
19,251,422382,15156639573430851770656642349792960237689104772712540146617160172146377397281
19,251,303815,20964699787545674811867979269791582861928531906505002237518667478960877632073
19,251,465597,92495262817325710292140555268909025557381344261136315586231552138711078270525
19,251,471693,59170187783331685261690471253039667168818008898902798624580924071228578058642
19,251,519155,10457853602093780521866401746646874744088301630583552621613212094624011180741
19,251,271313,86052671041325026578848796811709215178541975854505505898931923791755218501315
19,251,459523,30169704425187534668276033345002368067449714257187021422813113718778191841270
19,251,305734,80830451958110559012175534108943001808345256830079340703903649118200415722321
19,251,313527,5332488661318675124770011588397896469138310501466141557391978062268840088375
19,251,383668,33334451128147240987610678238276416519292008633386053585956098694295601166588
19,251,317576,54374718482471170323370373475276914630324172589211934128184218986098127457101
19,251,356600,6488844759925149545436764022548565079584923661440185181128122107948218026134
19,251,476643,29753298867312527357502107751887459302724855407828211510552639240771508263984
19,251,440527,35897008644522622204552169147559640838425504221406047887838236989239133736459
19,251,303989,4610343568489592761898902953391081634910840065514678113485256262206397034809
19,251,320928,94084788601856704439212518259413429397937066369144798094314831926630121063017
19,251,399471,8952503220271229014937895952140294133977923490021292701069157405808121557248
19,251,458815,63561957297513358410766975340737972853870241548139414420286961827319712004627
19,251,324987,4915759267705938839689196181547363261152540082388604049932607211291696112039
19,251,415638,102821264357113981468133654183084673306961708071868300754426742629416856584347
19,251,467687,26264374477848613167005935816990955331692340378498571798016843918232042965394
19,251,440059,83881605932348827770305823463791092221191239061233684699178631613553717932836
19,251,521050,104255449415385152022155726092751228881298046933088404927147986814268663257829
19,251,333200,43093030951537579703710672990454066524694235767084975796718060158332452101649
19,251,411463,5599323506984624935816009062115092403480113560677185798561846690875363985564
19,251,503641,81059781490080259914302214782050111368052558880510530690889378233160341314546
19,251,411113,112482622238356710333745349344478296591909434549494979341080522234540438193488
19,251,404109,47440627940531609027529271230476295723677805109010071955163155670536566742823
19,251,508101,96399352883677111546455599377857431682494207122799524677461216092013520055233
19,251,422510,43363250825598628432409357480037477196032409912496274883094461926545010638948
19,251,302485,16777346655346811850577335080644728117602665948294306733637289279895006351644
19,251,443466,73863962520791701058768328495769179933899328771057874283968474982128938814475
19,251,388811,48133594123035686565219878604917547225202954791014078752991112288150876536460
19,251,451692,43575968290778030412135102545962116739916394098328239467909919389760718921794
19,251,270910,86846241202858751256564657550051482828737755484824458407308515841839525823616
19,251,518898,114458563723171269872709526096408933196388947938903299705705817897864476621465
19,251,322968,36691000489646588246259022325721748127826415140821099715692373314036162340958
19,251,367412,31663278589553859138576842071064931320455402503973363189735801910098317055085
19,251,377138,14073846111374484807477433450239633664570254943604354476685467296861703113841
19,251,274630,114755679056154659719154899836202100323445249574048935029196603388111017293628
19,251,496746,107777397919934983417661669372962230590192138933899340975445192178716116754974
19,251,503241,113294009470593965051492061609858995678386700062895751943125602835295813144491
19,251,463656,7239851115806371358315736518567042665539795860823264383695912731563207066050
19,251,479400,14838402773945359661796596162277124925200566706875264723930576175873296076051
19,251,481341,58001090496819027515493515692808407655710730804354711667372900190118513733378
19,251,355494,113396913201021466387066792166591731696271747351693016908780237751938554288217
19,251,288344,90874002943263806704999361746694387747620034587202620481860844615584078853543
19,251,290600,15888431541531377256332737787256121732315989639576353884937487678531496667848
19,251,515239,19604989520931790507773762510538604157939599037477406046736230627784212282166
19,251,456300,98322795867307137518883618011741480299482301513546811602538709957879609241564
19,251,472449,70775503238452017935288847810097020317725648044914793875863961660760830435424
19,251,500910,54054992010528294546249139740927497811099880593807587848421006578964122379208
19,251,447135,15491216742362459820633638171046579723882229823275748321165531726198935592886
19,251,496337,4073124492754658511909525570046970013805848357756082974945428267010124073165
19,251,371519,71057264946145838968027080431273909895883468782044090849848183840582693772866
19,251,323613,6198262229327855321589934438386072417637830992189708633674009455952072389599
19,251,504894,100999192133033222354222265436330760159445410739718434242054625365490982286529
19,251,419490,12965446086892349216441836334932518972868398215710816684486103535355979510021
19,251,358172,57771020646222404449539497940760017170756129424213356207992671487855294394228
19,251,311180,85025654004554582878777864652022752413669069558964921145727916469005966204691
19,251,506167,36905603282935550252592155125813530556419612412424019417021700569713092877984
19,251,325167,83553674700100895812593241564233905732467479536429175931085811973263153107105
19,251,285497,95665715551704809340564007519276306705784241753227439496670289238660539745723
19,251,437951,19281419678168636288621024407526074068006269405355269042605826390958993726938
19,251,323731,105588124327429308485445415269654550165146700983594531591183964895125808213363
19,251,421116,65415750079699971965323888218613255308842578056862123900638515205023350608062
19,251,321401,36372072345314135442310395832764292187820373838651962257579485667012809705969
19,251,490455,100139956796291436232643948957869574532957565829535365285656007338178494772673
19,251,375805,38671173042453675554338881738103341534227332516149355797643038997008240840789
19,251,334019,7126662571595284141840381258747943959314337923712604468522859598148097149577
19,251,454912,8276764621016460526687335054553718707885705943037783477977789649613278560814
19,251,519151,32456564093598736705196705135099480491922024905287482319101475085472032409722
19,251,287726,52855995230720148691965796158297967843330573347382973245198601444118782486289
19,251,481826,42177224550556062391543589603250554856077880551780946889972864270764264728834
19,251,369055,739756795881910254951259986869656536147283308653817546352906223873274670131
19,251,303486,88933991842287495816887622125768571847912094866323485269420587485484546155128
19,251,511902,67790845033991219847247682050507634006325103987210114552053246401567588745392
19,251,359635,78930821716933618933083525496318709025670419366564193520737569593075173436257
19,251,371137,26754422816860390873023754363274938408769551950146438287877307702326418520436
19,251,505002,107481514339653936664979569470207819731727130969348410367339753768553117861270
19,251,311186,58828421875732824207153215827584311065927193312240332207818451912541015182617
19,251,288791,77492357104485490000581367355331740368343435040554697338765643443539050548322
19,251,316130,89188326021134573182374428025096966214608810415562156897536078049344046544875
19,251,457285,15493481763800417022409221754966787699619393879649705990898300214906231200573
19,251,435169,76845570279213901731984683863963571437410303115737316329365535082959414220635
19,251,399367,21633985396615801772725543701385555037310204390901636038180006737571299664649
19,251,459109,28159491744854663784960608664210640815801102527872558106038760775608658626880
19,251,446475,21044573624441219418628350244249639731931770126042145939025167077788956520309
19,251,300177,75631894738286715264342358460688252108126319667165677841508666086883540416403
19,251,418485,82580537379557529110093256263866710848535478239319375309684854823210291361051
19,251,460840,71733735204175764347601899622887289709528632549759555174748467448492478661932
19,251,316536,88802071497300258918155511132114939099843844180979151774695063369161251515722
19,251,382733,84920089588806944250417782550329710954182114630336866690452074351846650936814
19,251,280789,69575008557827222588070413592455150902002037032700521609861046543438567286863
19,251,409204,7434435930361308502700327696444779369884919351229358694975370511612844045347
19,251,465737,53132569278432136201404695561594722479353752207380505101509723524119504988487
19,251,279142,20505562028086691316684002286443311622468737541437694932406474619810493387352
19,251,501086,20084844550527568761298403446098730637007222362948794540791752649486783928963
19,251,399651,101320974015151188820008535730476211498826425038717337734681364888859475862637
19,251,419608,18604580316654441498755065876434905973702927246473780105719137727656561034218
19,251,387202,14268069528377424572608587717505676240997632264420544817501550048339086567769
19,251,306095,66878011972449649679296905428561292694147182155086401858962211063433675448007
19,251,476688,103530915234015047220833084346626782848274166126268273732809555179390972241369
19,251,288972,24812553550610557704008727141251991713313960481317487136738763940594793573232
19,251,482302,32967768254240313406708099697103660027895343137410630482867772173336989513340
19,251,303739,40285180587252213666981686955901762712648582159624224550378367292364202686405
19,251,393304,97661234100965383751798763944823381850147368457860665859828163865279456592127
19,251,389255,91234542614314807642872036389909461997889554547615677154977170482240679681893
19,251,298192,100448552370126472692169340205369856964851331675659429652722226408365498028000
19,251,434357,85051304942275461737517259738207206179246799987035230216793688712184345021771
19,251,361954,76897334293829911332053069590319296953570615086024025320184240395642624347169
19,251,367849,108011269362955889918037959610702651495815958527003639904119680097524036965337
19,251,346278,88764482878470278019174096287243939367777209458815586158002494814027172682792
19,251,341662,80612932318539150405433815552973915594742690902595673673886758555276077349189
19,251,370446,61904202520698427361256731341359235277029743939515997286829342248277039218205
19,251,337941,19237078901759382166265343078641742195264086986879268578989048137703260657568
19,251,481954,82586765067059932438439654414468776236436460784389419162178398087146139306171
19,251,418658,32139470492530968067417920564529857558668918318368232359195461276678862647669
19,251,406563,9946525054977210701431813868871340514736978969650890215301902580082536915737
19,251,517605,9929358512468622364728857368784819257843906195557543202394210346034542714528
19,251,320116,100528749991706930389151811024622887992394510738421682811663882486125985797833
19,251,461174,55584327592503274980922819694418841437909447629763828991756708246550052425114
19,251,427329,24598327770678484485394392190517632485297485614276137984458208534499604177071
19,251,476675,63691198455767761383037250527130636050240060347594140676860585390319449132770
19,251,303020,72052119820444549395605404939304765761225417791080096306798181270404178922689
19,251,428584,28857389899073678306801149535278288698306303262168457318466382858055533325471
19,251,456077,4621635831319901465233473810149499097775449505347610338730617303936517434905
19,251,325582,73270091561522871093377461848720690302429253248082052648171987296356833307712
19,251,393943,86514595646509494150509721167953775937968922292154325360874194952259406177689
19,251,268564,48762051070087651426914613652685556654693839407316239086563979644927274685479
19,251,341481,19573482090399087709826896010510788076432672371868470555203748880108837228300
19,251,322503,96737218849812211227295318979878694976995693241295204402247212805367424612740
19,251,384884,51051659328639502993526787109107797022072186640725081626693636063853238652421
19,251,279145,20707494823011978622450637514724626188768248828915960207717891944685211426496
19,251,285404,62283239105236152991651818519438815529775001631192200491747586059603099923505
19,251,518528,44272016623370665983145425392310202922686522610521421672479113418309826248181
19,251,503527,73773911066946817929786598905740286731169083775211035998927181974877950557050
19,251,402275,77220041256659756325469418203918082282817446575065095146357809633130743212052
19,251,348148,108142695417102333957609608439978073367787772940547971072739196790105017672000
19,251,360318,94602350029000226519116167684745056755222660860990498116358146180575058289586
19,251,370029,62133704394882145685580903153524182577588902774842385000107506661810594855129
19,251,284386,50323958635565720087402758626094571037104283923788464184610762879550346545723
19,251,495850,36328591981245557480518434948982481490870498858706843778230156456262071132650
19,251,339516,46343128620901360217404238217925872930980028724486127380673104217111827337046
19,251,408563,102144211798659710960271428558225428983664272661575566627868330101231168473691
19,251,333372,27909002469197372055119326652394328871413540893954586993576828892290771522033
19,251,300801,23647797049297391193590962993967470482621946611377379562163760401234723143456
19,251,461624,34613741207805390757410809014535989798616737671687815178117031598904976694603
19,251,338014,37179183713058336652149679797899726906931255800054353193318541882122637863682
19,251,398196,71062136422915339185181161824583951712628751509882444574237250848114940058247
19,251,419401,56840689313879878254036861147246154663872514515824260113898111110714191154540
19,251,327854,30891569139148002092375624551564540964110466636139707640749025368896517796828
19,251,377352,77805288603839269650996020497087322459048217003546197124848699067257544749116
19,251,454606,98410901700637657469416504846489981989472984099406246462796973002151828708748
19,251,306292,50286787569162487848436532111751073768470254052945271503526573163891395676511
19,251,264104,41246774971186257872143254601394335595293797196083963623357491819253703211663
19,251,444082,28342987338487277454372882011924630138589646881862782500136239608178603430345
19,251,294861,107322286501810749633041353702703701567398301726046901250249738721561302445853
19,251,325785,82505015960180410895496233483039447142245766321668006839828660413225479749356
19,251,282253,33638441671391226877265374946747799021214157082130709478599826811768663036799
19,251,415951,18094532079839516716531887738845029053478381702225714888206206031311523609330
19,251,451534,93188863335056286748938516690341454892960556017736931181198730020963466215556
19,251,333329,10192852082568303141853025442677241371810080007346102215269065624734167235598
19,251,461006,14969018973662095779104747179073740798957085427864452837724305936866090857104
19,251,414709,28193601349367215923994014022941004628376249368297533247604945616605508584739
19,251,363014,41188313967136150602107122166142185728138325045908875902770855844197759655475
19,251,371066,94271386976799943318275844182679847616622608065453701545453090400729983863105
19,251,375475,55299914905076361781490507570256928357722933164269341836614069015863585885877
19,251,445821,90026764958155548405406235005755234185749475982781836912205839598949689676625
19,251,397291,31301796889837462614562910774945223943178599241943544664507500046073011008478
19,251,419235,37475518850581810100941292167002446762751005754857036329119287513385333867440
19,251,505987,28574692453032662350177300988132773173601688331211320601011776290256608168707
19,251,483917,37880144497653664172871014131875923492826155863682717677002572546507932054988
19,251,366188,30831293984789272581816606795744542647761331259348344174150868053230616046266
19,251,287328,8856700263048730409331101954764435668959700716629485088079067945461437925527
19,251,522660,11814060115356154985805735598220476239611996356984449696280376291398623755330
19,251,508911,31563680052172662329993056180591969959565014822139602103909566740692620259075
19,251,509964,25088326968363779381262988333786497780815733977086261869942646503831281714061
19,251,295578,51232373326149502712727148428311770539437936396910303435852567279761643548804
19,251,434085,21601208624437271168198135680748180641062830854332720026791147598947047970505
19,251,414187,91148079145547521333842625240018038160584148278605591794935322848413753236738
19,251,357787,59295474227277012609844317913937514057036582834369586535674759681735376372569
19,251,265299,77498481191870875004736953633846962957514449270850151536224696869034178864597
19,251,410757,75757981017728863474869519991388588952201972249211039972557317658002852099559
19,251,304434,16874954307432677676927656533360669011177126594881109376849376480145764789945
19,251,270937,52677885242394927837452358111037263515199232469140981504382310812301463300822
19,251,481004,88504984056161583676250788117995952287104483142739980809379624124376572265347
19,251,387840,41175678796928553257632083966453458452851849131943058872437305732280612828856
19,251,307235,42666544792373280392609920004998783584581466491254571187074961828999482136593
19,251,289426,2029623065215052472484594746135927552955255006886594705034698759483729605144
19,251,428712,24624545231247773507026266478659338073173784713294221413436202795096743081332
19,251,428099,102335959344255283548294712480568693225319541596555813145275688773074723794818
19,251,282665,82610283172879651739235618244413827842579549845532220146730896052826062670542
19,251,497878,43724728694948352116478580476678375751849459172931129960289255153589822720368
19,251,501396,9461608151564949572318467236404521542605136845076812578099981616795121242490
19,251,515088,107437066555181674426188975712990168803124467838948081387795749769753793791573
19,251,362722,37483777820054370348153726336036137309114899001516762059881855557474679465261
19,251,472613,15699293800427166759072338532082721351986399261828180020903840486963213327072
19,251,417073,14146020773756603289402479582243589798697138704386825269279924065451088253807
19,251,478649,96603097336885450073105680865794206311675172203938951159410019044558914597428
19,251,479630,95119242276209438414574827280943345558410215208683153218978152625620308144779
19,251,296276,112294752250636354150341747039261460050387580618087365014323177224366957236105
19,251,477725,100808713220337253884722750330447231053461679858997681943988938988222632160090
19,251,392556,75242200299365629655941942637183784584327352245288696526175614729452894954058
19,251,334826,28643304511384640402716815862928967537281448870905720545493697336519832185884
19,251,500948,97541662834999871136716605323346441147438651590850711549127293805171459050895
19,251,335750,89696488746428850940759034282461443951416699538221274654081678317464500905691
19,251,479087,20604822744011366943383110121141595546229495474443378756490697325840683784870
19,251,509193,61466260165853870378813819128659497985104639193281982770778677949371298249559
19,251,468040,32719011614070524891185563520778086917784567919506197989722072778009967979884
19,251,482158,1578990737639427080809076614416296884939588672781790383135247463264372869029
19,251,329028,86436108048745524480469989578093696700178819158727488435738338025666180515094
19,251,380733,44374485196923799211798912144366373733119298206496318186304231044423173975983
19,251,341907,68590020703322937275748593530634303573107281799298610397634804493457897148239
19,251,292320,55965261585336583545007084244365081260367390554526039202472438036554281773712
19,251,326112,114418687163059478754578743652220436273377245690606499645160840289848575489257
19,251,281255,100328356435071801946795655309007548596951594213633771668229916387889483373242
19,251,333915,85473454667838561320432822636377797400179947296803469318533541944831837060536
19,251,339054,85908685649365701151346468289446944019413112970968558416031364146273190969858
19,251,440282,93148953765575513468337417129765456151245486339930750427971034494060152123154
19,251,429069,30246406959890463590212465973253418195307517556683172220842122211710272923243
19,251,262855,111486961908541974502957711231218826681199255781850595324209171964553726291847
19,251,272726,11458163622369050513605822240897095882276844782866389120998350820381659596764
19,251,422281,26494388140024187867603640792032807815714198515230503065258210961313603273778
19,251,285636,49476790329787291970594304080751608356757070007347403249385080114719074374950
19,251,391243,49669574375562250802161492222468041543128612341183655757949549105399265421400
19,251,302731,93815518192053780338214090995017991913787853542131085358755710704249186641684
19,251,322319,4557177363116414235652430353218036511571727829065572809350954471927836497362
19,251,427394,30787521989876389234607420286920437587871383272102732432101409194272583921173
19,251,476454,13186169555092456604915535141536668657908940928786064756431732273361129795768
19,251,459687,12403927176076192252089011666661118975931333042910921836681789727464828104161
19,251,371237,77906263379090772678570656881040788101812454949322966343584087588756724281160
19,251,467795,100200463964360111516037379591767301880808931636458765448049107733363337736235
19,251,296377,64476217841208146917500166816622977746885948105456993338251737854346947892026
19,251,409388,48476429472056072859583937330935963444387262316349469876960149583561500496326
19,251,351282,64600558829596762764513010086642956963581003940688558032776226920798663008866
19,251,371492,46917818917023147980172545977618115523445337153122873735651129546958687016014
19,251,486021,96794900304320214506882911296882489375347104969335668666758760595334347416328
19,251,524077,113195627089875640760900967074883353417108592133803819432195487335121374634841
19,251,392729,84636471950051839607537035184077304096280912210536700539546026283619404520948
19,251,447428,112000172394774205015731299499874320311894853512480529382364326377703230982758
19,251,363270,76015907062343676257142723430675395652363968647901833130038786795936813882256
19,251,466948,58014330829371116072199043548179371593304003302753605838134163301411390294137
19,251,326493,6930654451640397809602101331360387178124295923091985271546083328950173632775
19,251,432280,12226546914551144806697202235834888432260415128807431649563513051822010664163
19,251,333641,82739602440851408951509398802640144423360152970404372801249944443883508534214
19,251,433766,64199804410406752585687994016921728483756310080532006351550061197034132475460
19,251,492624,96422291067155722744504881665030742386814863479253981984625114650217879585094
19,251,458859,78724151334859536957816878590595369927614793259251205997723061288233159827471
19,251,422106,2645578134378115847721655842875599840438381885768999746338732487007937872420
19,251,358431,40496222697786340006286363620927897473237868316944274503177244817888523911820
19,251,280308,20919931376578143827059169497246876230036015344892090549316650677947480215303
19,251,288359,56047226783542130975675038538389453971720676866534863813134374730359640617535
19,251,477305,25096594760067171105208304833597593313263824261898201117940031532306816769855
19,251,353776,27986909515774564059967321281289461944242816517858693668935437174106934577460
19,251,514705,27365073033288364955687010999624465928164085723669345704532759341338289247430
19,251,412839,51415753398009529376190191422410667554608001879515360668834901340432383898846
19,251,321894,56494996222960815163622970043776404926261625895297357089725093047357348723558
19,251,318239,78135029289590187954225407543048259148893408299343436181175382938777468957977
19,251,267801,31902556132128251695328044530353040086263022184546018464817172906682166230406
19,251,440582,21321489140060407762669766584099495475447808817655793533084472784883605647705
19,251,383852,53996608757485189155130136339131607359625116792259684291120936882909108995191
19,251,282257,85016342320149537525919506469499824947218647173111043891874207101776452840421
19,251,282552,70141331334012659137695469182742601757726537559232403155655369958722958754992
19,251,385641,76045104438104107219367512454393998719815590828067256588069822073476745574419
19,251,513061,32487191890187334997705678894792383075717811300717776620598362354801402419094
19,251,366309,14071572006879372938410378314599867584895598970209331352651390659293525107550
19,251,464131,113661552673035844171944024201878959131593736454094801938135653858166390180190
