bit_length, total_bits, random_multiplier, rhs_projection_ell
25,250,26615748,10904223423879754138051667084070595256691631974098469196356527048517207339774
25,250,20109339,113186349329314015690668412862639400174448104751780165624885764247961967514267
25,250,23559055,18488673470636121565994726196691873776767855208357287902260309007793781017618
25,250,28163218,83889054433223277557721811658487853600332981353724638452964413762163252566361
25,250,25117696,10056164315356940964556894317678878457179343458526027975319952663536018356436
25,250,30490588,65756820398445169994733336784838437151518833719452948612645518833382960110107
25,250,24180612,100305644062622653357901293348967747786503849190984447091494199421711617151516
25,250,29448840,72746592555388472881754398953012605965752901664000463402681882997344138591930
25,250,23616847,11611602935585602549995702501343549006529241549120770329970520611080134061442
25,250,18857203,111708299405419785247770457110777559498729140120633914505048642045964653860485
25,250,28458152,111120214177191150233681543009887329745659670900016343757207003167499125753201
25,250,21955333,35038586214141196419814604532973882271612625100636745990093124010455946382280
25,250,18334629,32915086165283198105733070902391828401020648304326509962819269519565416751979
25,250,18390309,4511975494210174165289948016495793826537204850692679077404038351149862961882
25,250,22059244,19382854089044035462832005358868221860941802619057495550462980159654995875260
25,250,28382384,21809949469944250253608024402278017781472684343969725415929286607202786230397
25,250,21539391,102713626267554834414150228065283828557042590334986988494915421125683744603805
25,250,33208724,21246070409963584952960662058578079604105244631361218128090940819132920834152
25,250,29648447,4363651739244931426083454689629161814650901000809403392841765832756906043890
25,250,28617537,86363989919341460292113421340543817429120152021224196751691475035475848613710
25,250,18683643,22652272330397226509233673020833102507298970622063663017925864158204241536951
25,250,17758724,47452125632141105625103007847761409362237103477211879466438915689676690769719
25,250,27032461,38892450037896245662036847239641372664476846713934213944977384486936634664486
25,250,19444179,93260584522509314596445753142669540687374491644698171115080143981803973804297
25,250,29798212,44879912729580668869127336906380210039542560438944739614358858732066577983102
25,250,30188370,91642592613079337345245584563339494566042805213810323946739033554284026948539
25,250,33225944,23644078990282024567473191074212316132125403548120627472014550349214099781094
25,250,17364048,3742211653577413070488628817051825621841812073227307134059331668011474554275
25,250,29409515,73605696956376503660629462564919865909411517531960228841065675164504617275111
25,250,19567037,52604595483579018879565669436490404544934247774284647431048503301866162001465
25,250,20065731,24739379661894525239596706333022282159978195101281562289768732939690192862631
25,250,24554775,55649843183584869969603668047488731974605685025069566324611835270814510079133
25,250,20324909,66386501115019829495752411018114910396366128588716943896568714857716846195265
25,250,22822442,41190139111565927984945169063625577847672110100178504500080853354233253889669
25,250,30505175,102563009871188336859457747091268336780663168137535149132642954001418943591833
25,250,28193744,56127494064427325967322328448479936561896873761634269879335075786901632520090
25,250,19455350,108452157512548140328647645901032091260947281178380207189518127664333026329571
25,250,20539455,27469438065893021029733130497603012435975222149561182696814060973276614080980
25,250,25566186,76925633047998345874575068815264845918368874186483170423262636646201044720721
25,250,29364185,50425815643035817267947678836133698995949731254918551504369420451466281825731
25,250,20799218,103858547335773444568971382314313796215710524256515271270638170033381810656387
25,250,26600878,6467645519672469993991131931586712299449091540753457116748964922440104301554
25,250,29931985,41064328471306794331935508701519598206378334788516733995471252598638718145567
25,250,28163800,32672368039277483335872290935486880787315733026874834280805111622082323636145
25,250,33347210,90153011035427162693088232222603879783446989359298756679716466036054274490273
25,250,21324839,682582823197907660290678081451351590253155194875437418918281405772780662023
25,250,26333684,30987344266797703410243966497876941501306516354226416336209281120429484534431
25,250,32233038,9079354987058070125685117523537733840497936093090661665359389007884243042309
25,250,26311238,48300311535617887413325810015078950604295890060328032783519834644323672016129
25,250,25863013,9827346863254431602895746264690663212873586349186738090537396798261060705066
25,250,32518480,53184677182037162506086820518680618750664737990635034331915244668217517264250
25,250,27040674,26814305237021216554379962690377576582556812745744470862158090743099848391533
25,250,19359099,7757314005077770550178393909932381284799152433874486461729626248769642708197
25,250,28381833,75806216340953137602881331796006625815227321170450306638829316845226837405905
25,250,24883923,68923071804600362616808526362111778942719600738524677515693169092557463222724
25,250,28908305,2930767026374790772950561563224224521614831476442268027099193547075386493863
25,250,17338287,96023810105125995580020380328713688478284214773307891126464550939627743163778
25,250,33209503,65648469335118806718983922028673279731614031171082175890843639398926400285291
25,250,20669978,29186037745561421110127287124550853095362177884548876792743998295397884782465
25,250,23514389,52547070958054435813073041661937327474420350494253455818954884524974902134712
25,250,24136846,111237662534720767384254243988375639832580049439017923505779107437692661591098
25,250,17576354,46902049167710478132288313255679430247494264884664172551031609840716265952806
25,250,31791762,94051529406931317646823007246997857912774692982836461690449170630037659092515
25,250,32207431,66020424728170836390362126934645193188098887893256071384779439801283802599694
25,250,29674046,93340405290609784875389602863230636975359785445016799274166316918158388633509
25,250,30681638,19322579929060066278367980047394933418045674702825807104610847196381726841965
25,250,30805858,33819642919335879474164586795064692984055859821185841719260938238898028844257
25,250,22751619,104814484407082100540687286134823764771232184585748156023761051289432649530037
25,250,18454040,13261122269869435109033790087422328592003708668361992869166676273145104354615
25,250,18598417,97569999402524475788065911556461477985826304951479049834452312530288900248442
25,250,32975302,20143247208741869312551656288210723572431402978112617081189560588244086154881
25,250,29203258,2982661377963108115437868015158218842630280225531182577222642890168038068575
25,250,30236753,94329148797296206257092087218504327213938799165390384343583739361932057448226
25,250,32058241,52397074608096642917754579991551261505052147878375773694518241876541446442142
25,250,28616649,25966965309761142339876891909571905067447534540255624181827005606174807295871
25,250,31765581,57959145652241682272928530212350994899137699234527872094700382616810585862150
25,250,23777220,24710765886890565738349450417048473333111354176066818342243660461413431935270
25,250,20711251,56233979818161077310944026508975351160831945604551773576337439311775776964686
25,250,32313264,25210305170331586600115388716378374279905674860645315384097304371768802114649
25,250,26847416,49482567650197907172002524199680430921566954294331142035457860411568496527749
25,250,22923027,88903127335341117680829370296388046410827557486447316724234296873101592856700
25,250,19915532,92995764604907747382290288145068320915016848890529889368433962163338643279258
25,250,32394711,26891598359445334069178899556091525684410125013777970294066877041941932968555
25,250,20810709,14363483871880464654770570574078430571463374413428245150557380803554675440201
25,250,18271845,46212631716292799817489867379171176777903268424389040986730365520893413600073
25,250,28028899,9474456578763974529799028714491393530878587371470930142536573276397451608066
25,250,20718815,77016586863842257460102189260068799913679365122735717101366872103344885258828
25,250,26951445,31077200154982107451246748002608519857866384183541045878448120584823661820140
25,250,20569682,59646657921744878475551804781464734036365607466914071498934989004027836921762
25,250,31389155,77614082658235346173108329279161346638677664861690347879829890180802749040764
25,250,24051562,44984849062505006265392021851828361919174196962203385802837203917545888074967
25,250,21377219,52763190310640950378944028053865963207896125139329400781004233883897845709842
25,250,29114377,10971210433784148472176301308531157216028203122807771198064291584726545089269
25,250,33225725,115267908719850097435970828668208982523682420172749326535627040146826622105473
25,250,18414468,8781487446052991666835868064367388824295826779237509880434283597921604168273
25,250,30836904,60302739644441748680505674355281603870697690165373644257886521615815815583806
25,250,23619580,20388215622724175670239391423211430989272281855042620889463783705507531005035
25,250,19423155,9383228555954720679024823107764553169032771865926424034323777673883803380902
25,250,32761730,49300772204280518793734428161692107525826436217275039056440145377887091914152
25,250,23016651,109529430893681668725314052401944398114321194319369283539712937246001298213859
25,250,23752778,2465729869750880005530001253534614753345228992504866629037015949941451396607
25,250,32320188,92947982670399744728897212733016046338674854168367184682287817171832849612440
25,250,19915960,109020607935034110264904649883274050426063520569711648755619539623775322015014
25,250,18482665,77655886677055387989446236833041389092963507453660720602233708517276347874179
25,250,20232324,88255188467705646275055350778329707643035657600981944606029824356886197156752
25,250,29266295,52517698366056952795224779437751179632931256359865945262977381957573098598224
25,250,27850850,82741100232162169712043598175907769534758487812695116749081496294151227607473
25,250,25559488,4183567378432586812921366797791178898484361961082692546014856649431087332825
25,250,29383025,9292921377452034075582732625046302880549721008072127089809418182240169441552
25,250,28574452,104766513407688595445093519660302649955380917363374335033450654697536225093530
25,250,19211347,103196719699065521968567452704155013925680131939061551126010054683070171057869
25,250,26783042,68172253902907225609913997817890235821747856536783490719438740764226948479650
25,250,29493778,14616015749175593725161590364807010451908464707759546524042536854183685114320
25,250,20258310,94764937014346994983497184994186871564539728866413277632276085229992739600139
25,250,24494922,101381212698617069315186897710559194842709841413651024629939218764966896336210
25,250,17970531,15415801262831650102867112944670198178039913607376383188212575407047529411936
25,250,26189087,1579178303248783968399968771201765872773243307162771555540807049997615117852
25,250,29807209,101550377563221098214715931554368278420141896366794112684859890115578675169905
25,250,17865094,7516919268353230477198556688746916356118529506330886410416147339389242670964
25,250,32069553,98886295118830448660797569526346959227952449402135224072030133566458205690919
25,250,25577708,113096053712901625531142680989668008746231317986553647561077681671487384470760
25,250,26854915,49020139179452389919703025762671543301796650526887314252293688175862367988936
25,250,24780943,7662606577137971399418075263976963120078034020736962117563377649981006886930
25,250,19590113,99443528975952678944403605543847041632783691521240724437317777407581739205311
25,250,30508063,54811969636804539438977735232632403643835382490683369112894169402485795659948
25,250,18494209,54231056331766828788497686658184782563497209229082371277997451452916186013936
25,250,30867331,75837172052313760098771354000875013046778283773923256404811765034281445383134
25,250,19439349,65881707593801452401815835013761803047381675514486949275747586373057919688045
25,250,25171494,15423067620620457708574476094045472428491475493304698630382041253444948966260
25,250,24912364,74820193012397154553189166645329051965280946131341177638685212129204738364776
25,250,19084341,40464452855506956133323976185300380820432283506147223380387438818797623982956
25,250,27798903,24371970069988087665099533213850984269721465183479634767059888497798950278355
25,250,23165099,40176939943342225741685025294087293853638922836602868564708443173956829002602
25,250,23542339,7580225497013924433703083261134353501089019443304896366828067006857992661605
25,250,22161853,34724919823865378269277407762907425732668376233005004765745081224586125440022
25,250,21866414,11731386909420250201062705857588139200948233557113035849009982283486088588147
25,250,23708567,9902736026899348015905577819337058692683053603502239954972417776963405452519
25,250,21628272,114240306774283669599026384559080575009579178263366288496662654032701049711163
25,250,30845069,63676923972780124905017893148846803605761774021712770986724787005274406129308
25,250,26794172,5028868666907523496601558560012702992411502380718618951303003697735469313123
25,250,26020062,9937777827827093916129796013016693393377012591798199762255436053525223481786
25,250,33126776,61428513655882799633126907767817950640878580327750653590192957786479339286636
25,250,20487444,85366056332210235902976921941414570299959440786982254572402818772990407359933
25,250,29515161,35964947203799918489764267875496772209882783088920795487747321938491411381787
25,250,27349057,103792839648086509422509458849410470105523932890430652205754924250627792520219
25,250,30507223,77626343094155636189446132137024210465690443580503512991271777575583503219129
25,250,19393309,76551003793683329044795286270853653945600765079868761517019572152409270820323
25,250,27429420,41060026038040382761218075456546809083939645812414432244018013622967224015408
25,250,29188971,96868599132831502731256100171086404609441521702186218732644350407152867143413
25,250,20837281,14165979347511455992276335085196714874304312748709762060444712530241471602748
25,250,25212361,69165345270254032813805710325080040794301703510712961889663838948166790929444
25,250,17188137,68004825713793598797953813745457535065622924556980793989952572004089194537416
25,250,21854803,59744091371852943115681529837323655643927381849621385100073350203529530042948
25,250,20640232,55252324854802828303044265512020079342454648580542778447789525705135555945458
25,250,24632589,74436768253241595778450008297273348368273773162547647057968459337354011533173
25,250,17865305,38277853483847576880704055630361428430032762419311013571950620721996807330410
25,250,18265886,13434103245114090461801567416418503668361934858393768412487570818415698475903
25,250,33185843,18388160223779389441477718000175572334811267850914850353449929983890274814053
25,250,32225731,100010719121016144287715494373911989101662691362202658078417254219566595736356
25,250,25745608,27513210804486606689338123344833652998921200599716927867310442499067482681082
25,250,22281482,23249332380117167907274479877537147380095244411631175881479508008974356464359
25,250,23060395,84752506985361967183968141048333165771665469301042936701750981577549751295710
25,250,23681885,46232800743682719732300615684274128132393172623111346079633630286370596894690
25,250,18200729,30168629431113129456366851278949474308520286858688362855501845921469696251021
25,250,31734400,11778652148144840061071301445339171932763127620329284615200018189059973072052
25,250,21729034,54352716975247701106673704884061229038862093689099754004815365746780012642561
25,250,26148047,48790177210041996175215465599948903296256669799435785543109246903123349800406
25,250,21335842,18967842985950454738265346346242396220769159620048848631557954205832599156418
25,250,19251327,46336400017102226701145767134839922326652700882905493024461464502786248790549
25,250,29543996,4432335765583991521308269386816508650911061638985940391937314802123762414399
25,250,21632902,5523653080010936162954941608516158474943619616353111258525334549419325398455
25,250,25484588,33204031792347655525409491539455049258105035559333022506123128604109617561742
25,250,26841675,91463620121597058465578057200737502712891736324612326027542639534658278651443
25,250,20982693,14609269103887379016341045537098837422086740927804835800253924186692470072090
25,250,24150563,29153394830956348209834003611431965661169901111228339142540717939733758188145
25,250,29094832,62419031123246844022673322239699277942894250510318739704494331039302187237022
25,250,19602726,85751080918161788591357822624503063799515250739377584135609150190289575334136
25,250,16902661,75403355290405691408104377591528687435708808063595143612503629709620628521592
25,250,28421263,80642142181425881403514984321740260674290222742063332886666249625795904803394
25,250,18871150,50525186982327399442747862470731912990550782583180055507245417301674714393110
25,250,20850263,53255232028690970759344391082007303034383557576179751767532199242498812699872
25,250,18064203,10775519921522228850800150212829613189801545439488836266474901963001121083202
25,250,26620895,56425343948945908046589518303215978656322599692585031254494271710536978629764
25,250,28898208,98719281996134462988359516855233521443150824966348401121361286222249233631975
25,250,21333059,109572763291068151377400396090273405813391837183561523827120031343121071860573
25,250,29504443,13971320280323406873394276643024658985320522952625287328450934807853888198283
25,250,26541415,80646009982165007397884872471595127530592526995809408370540797643629529961002
25,250,23232954,46484089903493072722932269920941071471426898497388170550936072842697524455981
25,250,23748286,2586981396977633257835923995781610824298248887646117200794212760114908074396
25,250,24030440,22142231635737952586313820162748570748651948869029217616919192692863058815908
25,250,28532573,68684553785695562768034566775876024074213077568373251255375157588001609707005
25,250,25426643,27412697764315201802797832211911140971918053824349333600176731920419739444020
25,250,26831093,59067584543992826207341474268311575451539596649837321120278267725841018892905
25,250,32383170,80433165445286908905986353795311306529015598483590911860115929984829991025970
25,250,30970719,93910344184740947174485656941744420500849622777461417513101080087927781724451
25,250,23436040,14960412633403948638911459624361402765781964315130689701237465698725445455434
25,250,18389012,22468487507984390951941982037369922165271576804282983447944615060330351330426
25,250,33450301,95815595573930368038865244315126471132075064777066352063462098076721324919764
25,250,32570344,21861441038541094299061975387142215515884013746808526254599278928461665323188
25,250,32637736,27441436215828903688227943460935754503085363031576371427980868642117939165114
25,250,18917051,33812846406243344774025405936090776081889514002650234609570548698272291900778
25,250,27781483,18570769998569675794496690297623931268399183507133685021614898696805632897488
25,250,26507994,27021035641882029951482962752444247765244125250919490494513722639731008591003
25,250,22898381,67921536354365102116016131691474256166973624970027796929665506629152091001135
25,250,16979168,96232783150329194065939095611174024979135893606740973973947495284843420775573
25,250,26288482,23244136608714707451493034086928968709405887596390346364440708987525771991172
25,250,19483829,51111699789438913279087526026572668586360000915613290564069169236812504028338
25,250,17339989,21229541072088975204155483904213872861787306516177168133304986717448064657740
25,250,30784312,28657098287079840032001205251641414731897598609788108821260550760474692328564
25,250,24821772,52551661074546230305416904541891530290401631260307160167295014325153133359990
25,250,19663056,63395423970937041071308912497872603834751921404859073943365491274559185194502
25,250,18523327,62776324544092213057431219007088364488514132833207787584921202708205433804073
25,250,27437617,56420404911674775419532624957976151975824694586399677842372548163335351760819
25,250,27398383,100253648933523426144879246506822433847064990162071233837853546687236315777074
25,250,18090562,15959772789187105654394978987380875465619540592494010031599093422363600112199
25,250,31864227,35764632316545480461964998470823189632513232971759120477794763861814993373080
25,250,32089352,11981647807827230049090653770977471572466476161461397164389145798877832189642
25,250,32965644,108587931756729565976462308095856605025677131468527578849487428077320215647849
25,250,23214264,114864987829469647383492877202240480891040995787001940483285321863964660223714
25,250,30247232,33147976243715673785540969597826161645881806114094838577386673779898680706726
25,250,26692730,19235400201178722930392606554354158554356646723502249448695215457514774219388
25,250,30633587,42027177710170810510205954112689208606665780775089556402007631826212120681846
25,250,30696377,27473940987033097391265881297926104620573456207201142184212846910076551071561
25,250,18961680,67009885260070978374609593776588258100290426275933687750354070559580090128902
25,250,30574412,90514964178990299023276747840514752317281360580643292287137438787650896953034
25,250,25123623,4249484048559384031681079180909591080184422175276569850696806691318562880120
25,250,21428901,17756884621836752201297828184739154055634834452756333547112828341410169247304
25,250,32060733,41698043544410532204775474361308537980009809224585281778787038979231888190339
25,250,21488040,30411632602128629522327339008769385293026308352615480372430923057202486513319
25,250,30661597,103551390970749544166358816055928961481514215078380837914046222045009397898246
25,250,32588357,13204989700763925717885081878896112067730389629635728801001445105563117843395
25,250,29954586,2472194561452038202843235283729905534520570439709540709550231226926840830928
25,250,30858172,1196460006117327472173341550683915370920750485047611462533015926840637292815
25,250,21057851,99876619678035342537633536954060450434205705251704290853372230078674011658660
25,250,24366943,32369917328090998986371420018307944255579570561190976538255175958616707185485
25,250,21882088,54701765599107676087990637136722996725828896860978530282507901585887780432425
25,250,18708519,93629845710981099064507861941333022698086577190069221588696521918748631307512
25,250,20871225,27108963419087692205088527498163466068337775881563494767969595933288188802915
25,250,18000381,106179472099381123508423967099643759950894525992117495860791326310867272579338
25,250,21370586,112739708145205991303224821360006821265957847503830185862827396642040293591098
25,250,21699493,16351367385046993314935560544543577125098907172083951864706728325179705245455
25,250,28178110,57656687547580728961502848568200254978708059812615570743836511953163790488
25,250,27460464,73298243531661943065181880977377719019653382777899196521131076658332263541263
25,250,16822774,84892803610586179501739101537500678982396198978397206645589808242989366660098
25,250,17454514,41547042978080715576718148828371589401300528229030593464977849235017801718100
25,250,27026000,69792019039373103877082701287466254806356464680452164676921780599370675137415
25,250,18280724,90669148731409209904087660005625463988692317570690810844912406233510783206944
25,250,25039586,71106192912445260809224455665422389662123833178527669808289442200485282947766
25,250,19374828,77625168641763962967835603559850094234639488692358960378592741351862065926056
25,250,20628416,68409754564665598557324557531346661935793752187836887782070148210987480023092
25,250,27353260,105170344398944836636283660024551117139111354956856748355294603557072035530402
25,250,30493056,8579191514697903521605543677459222868552451341701366134451972890057907235191
25,250,29420011,26712238148381719151040732197214818397912526520349677987521475640901632914290
25,250,23759181,96976573197013128066461580249433165307942243307355736602246657365589893459497
25,250,29938920,91866111258202615304549190058806423795348427670639609699062377723594797178131
25,250,18968188,28106023257794830511112138693449465863850814250307815739258736129133519652951
25,250,26200833,74892823322798276005783409146565421779559290485529428153575659873359538194220
25,250,22482064,54053123588375833788567606871117128972241215045716793661225837611760101624656
25,250,23775516,95136201718979350783066145369675178172979648379771546196056008953015732492205
25,250,31105349,99035028946849024250819417916253397114486202813586954653270998367616230709330
25,250,33540977,58145487691177999902097131533938089747536006258788685891970905092269502522735
25,250,25134680,72480873338829759199951520926363606714367795733574021415735201634131950900766
25,250,28635407,78024416192457063518543942713404939608888988031114309885879819231231122361858
25,250,23249328,37715727455659290867549593588807513316133747708242046100604487794892876334092
25,250,29884721,39633983631409109058914797383840676259964348607640053399297578218062145851396
25,250,20895592,106070464214330238586538520954957304093101107404583316239800290608851196016002
25,250,27665950,59193400994918427795442599608119979246444405760785748929991956401555318205742
25,250,21353027,8631912348326223147133665362849858001488806098908706462755422913792734410802
25,250,27761066,105658452328522517550550743379137397390339508116297666853742520272796394899049
25,250,31527958,106893889862264785191571438499803806702882181100811806361334662340225511267061
25,250,29366995,5936503097594421645150186234764323387468125698892739258391902083186688040675
25,250,27014817,34333330257058016806698998795404057928384810847505182055959119757757602381511
25,250,22939586,86225661741435985969236360915059761112921972441258364993672363563620116419189
25,250,17939746,66062035699915207186095452327091679051124170490679215513305247951768499591670
25,250,18454994,97001060876745181377021356696212252613567382753628998169901790613631818809774
25,250,30547543,29177695867760726916633842206450131947796605349505297213864535465551160945551
25,250,22641693,9843593224448058983987222738724291467592665432627921957214242419640830098881
25,250,32941156,113525301176173229536098438798940645819475943055222402912466482925333448934005
25,250,26421703,33097572978180333177464535469420102520374316861920407375003305855193035660460
25,250,20601275,58694958959933385462214235237076655465120580918878818143771041313401141177264
25,250,20367339,93401941232175388351417295039275262487978701068541665220191841631527539448702
25,250,17139297,56368163334497684383473714265446377372090668992281777061321733866331893339165
25,250,28197258,51794085967756608926335419022796298400946532018886557705554504266613051513610
25,250,24566546,25273442537280267600419811761474805145346905588034865569012349479261026935366
25,250,18064483,101082511273143559113035754116079365544235153838382236994837970929264813815453
25,250,18083382,99127884009922748701296588048561085684102877589692586100613738558483702949026
25,250,24681039,81746513063513734580431581452236040630663015098660324525611923973634092679910
25,250,32835942,111297813352282935457176873291745047427985368249373199660075361152250686681171
25,250,23443804,25330329442121211943686482018693069264861904336223349992862456091654591322466
25,250,29704421,72015512192457752411916692451693494603735121340700838874367778639994986318803
25,250,32478056,70179271188218594177461223196151845867702758645117561194254773427062362900919
25,250,25953509,19034228303205311165188949408364372835649584805614642495314881975291036597901
25,250,23418939,84558732455104212188130776319247486251762234565384412197659560495636464524183
25,250,23574256,67411340698841526038713406220607126395499962898792486504449650379518541097105
25,250,24967634,104661391701642978187239179829964813664750645668741797831995148883130980808726
25,250,22116725,63590920486592018010885215996145498564853068153596930383847510764660258569159
25,250,25460578,71237180277122715983963037291875356842405834804314610288568251397500533711042
25,250,22484126,17459670388911585608495343093646806886606403564495359613336759108701443869030
25,250,25573228,106411090123371747207612228650248894066387235598810105571957527067408805839253
25,250,31940005,99470924902209366493700686952343795206079145340280386344774798499418361397383
25,250,25736582,46231944534880767753456905454060567859436682401108155581782611607953039437920
25,250,18122707,14543526786142217901536835543147457023935767874952422533097213055248032234285
25,250,32104878,73207475118063481944336967413466343639650557845235098683283616247978795254400
25,250,17557080,17171849480312758174405422937203572572275940953001098599462831969942224286947
25,250,32435293,71016318922553086362839500699218485279311827313019290470291976256284364211155
25,250,21570208,10388709272058433173050649801272053718755428862969480248761603091843817670603
25,250,21355166,65856667500115551671050889626011920197580725456602073506259562905527666834622
25,250,30868081,95810369189888014442141113235200460878641636459670501275802066441841188134611
25,250,22634369,113822856401665871110282217420681843900598543942967784565769450563229016480149
25,250,23761398,10174960675783710630937221437776431050142014052615775658494464894306629367844
25,250,27855660,32340497957580071111250556170087404619906673031939319041903818401663048888491
25,250,26167864,79312661642058697733317666567964183135579826134663693554158816921114532846825
25,250,27518904,2847559846012499126093705381420409719067809606308215098828566092231204322787
25,250,25733340,72522265066292496225421881462518944758923262088580629702294233183906680271131
25,250,17003023,57245768964206375801652166651063440916528521581514370492446436622930854244736
25,250,17268086,35111899949200115143731723206110396689204171100602893476013657288684128555515
25,250,19519989,2768403891016492300334545052711991002963000096163466890135347637639343868839
25,250,20162505,74042148984403305817234932545852943213491763272969769687800019015278081678870
25,250,24998609,44679389734193097489336687638950994753525966999673376302229934584036303710532
25,250,32318856,102892360238444854367840129509546280618460027073254202775890893693661099498234
25,250,20359250,62294729263637771973947241639360923501634821175662645457109190611393112629953
25,250,28126717,2271756012133257537236107711190693146749149828631637350415374895969005826194
25,250,28126349,25792100110096993897362713666124279859818186307479319694322915718878039017098
25,250,30582950,53347756553875875598067219949255202477230579591170442490171941625765646347455
25,250,30857091,2555981195186746342288168927267651695736810960730380853092344684903260935123
25,250,26622588,43618305849182238089793960998121005609354817427429428664133222259549743573699
25,250,29591202,44724132406860405200933528202858504691493999471357781310054747703453181713948
25,250,29431708,46967564995744229497697633943802456332065150983188329146092385298113396655575
25,250,33269569,56730702880205668922118542639486581426343193223177085153825870544320497063210
25,250,17678983,74699214064975736901138530204834695052658917528787425703592820699593767967980
25,250,33431468,404383975923394683757694587877345444274283218069207568427776578192566865957
25,250,33090333,21612294577192372491602579377769190304466255085729965019634709354281407914999
25,250,25681424,93753453426649901031523407594874103241728101697482424751189776181711670813243
25,250,20015445,66444579029824114608229024683129090488593018277030245911572073860900249291269
25,250,24406080,31377702848119893006976784734120709592341408080368532667022841855117216399526
25,250,24352356,63997507455405297278991438848445027228817157560616623604208532798215748977005
25,250,28711210,65106648929331360711457461479055085352445617082797591531471278060667200973136
25,250,18549183,66211841862461520925013364789543447761377271518481028941623594919430434466000
25,250,20845077,113837111157786154467355265625772353163231539641313039802978073015218132809288
25,250,30208778,110589917108934014659114698075964379580768479653204572731173395973648027200104
25,250,27935403,102115716547452506842562559765361974466579665966413588654591150794045947672798
25,250,24182911,18415429568576568708459074665372123669231760874232429241504580333820279208740
25,250,32939483,2783748718172991210610609680010742701020491415277478552132200906371274611044
25,250,18606559,16965528538477050724407798595052670342703516075358210795193558173871849079069
25,250,29086146,7274614561730945849362405296866891932082234716170367570397159481697142200222
25,250,30713451,82701592076561875477004725595597524148792119662518110036249625384789922155459
25,250,16962779,93583333875261120007675818535551440980283537063394964605641753403511115626205
25,250,30247809,15244083333723441325608215671194345969852699397187525819728940402611343094114
25,250,24462029,20069936479768699541676725396516608168250758193321869066090506652375617739804
25,250,25248631,34010796267706485937327331373836829338461077221295735775520196552356813017133
25,250,27543141,69478484856522758646388976322997773464214877918610044156530309793281276898912
25,250,22815849,93868746622416794535642150093427110070661535083928949953539598173245111009511
25,250,30801660,62757555451709006846942077352391822871635585390166533351134075582719254319963
25,250,18622442,20758116463784876189983578445041389924600463285595915312689886548282117325773
25,250,30320806,112820034954659319190166817785245464980277890867077526416856552437565407520945
25,250,24887685,54694540964830774318393160401657809233489912558768620616219972222286485823444
25,250,24475668,75591808006509311774410516474586774529359666395645631982729795201092359026676
25,250,25333336,61910322221212957089437149240074351636607243305734839017730220606504157366889
