bit_length, total_bits, random_multiplier, rhs_projection_ell
19,251,392556,104271008649863793238820331987015032734229014751627815545466432555931339020397
19,251,334826,20811648100657732006309544742221108890534515263816300959093890470602583643746
19,251,500948,107495697980273411939480771338119918125790589759006688328362854933632936781430
19,251,335750,62929489254218084966290324164185979750621706921148726645833628476923383615803
19,251,479087,27990686126935078457498777464162103369749998626282695114407639680582234563291
19,251,509193,83474679790792571304215612665763656821230957463596842962284856022260758384708
19,251,468040,29946698718684606149005355420777264837761907377209555833320939878755803116499
19,251,482158,70097318214246082003531830828522311242986823528662101986239108984933360473368
19,251,329028,30592966122065954192807130442392078300104194829738368100075189103004805341940
19,251,380733,68928244344571592762152903635872631974608702417470540491579026915345442937663
19,251,341907,76472412668861695160155720440256132673169338794614467119337319096896711131898
19,251,292320,49699216864019186123507984022314174214027456493541604694328939258812248792305
19,251,326112,4972519749147835299528328965447811891354906369270144798369535153862806978324
19,251,281255,13793915514191671173561126424262446362060065781762580738223413499660783538594
19,251,333915,73928585033310590093139108338433220587627887945540244566536353323655156311216
19,251,339054,53977349162529747599631161235352428248736839538571762519488678660398310545413
19,251,440282,47244513886598537705461160866651689894343324428631344329903017752092953708048
19,251,429069,75487905807944841214412735283153083256643901186568481402186440156927565021520
19,251,262855,100823312815944332392460357759960911243686842065624044313562326411094185552688
19,251,272726,163755917007420766259566149644646682198802250931308278749905712554199653181
19,251,422281,96537657625060302867985524495893319888202667025595238938524953445609309419746
19,251,285636,22748566039075171125496404642832420483597685904166003278988060734984122470783
19,251,391243,27189074243409410703258907839788539100144549149686346772179592219547147021234
19,251,302731,21469140303388469453306009898146949103072329172285390274960278199110084372701
19,251,322319,21214969870733131806703260622079803115579573485499749567892305082612966836375
19,251,427394,6879085051053150575088370321302074382094079463994198203537831980728132222846
19,251,476454,55625919952919317862338028134680385309322276225624528757377782090581592596654
19,251,459687,34135072512830820192905542395250318950091240582471380661097091655683446878177
19,251,371237,82263873838721803742777987652904610504975940907243307381414254601220927636145
19,251,467795,48375667986847662247262765092752550734318626784674335029228101826259055647374
19,251,296377,21231680617276866296961520011281193964435601741099578020283048660505928696575
19,251,409388,53342892766389769491529702462038449664449487443891268148339990306688944324815
19,251,351282,27210903651544213620437244948495820085995786077069534830077948764238962332566
19,251,371492,32462106827053286547172447765737174806769074363390811564120362609271499218325
19,251,486021,52953460754681202265426585993414963660977730510223187520926106691478886189332
19,251,524077,81967057502946735972786845462416013409833573332794267827420206941585346339782
19,251,392729,55138818989185468334546130998385111587131189629404176146909103921627487942172
19,251,447428,91997912723509765177381127081410811488211724408892250851677892926811840259563
19,251,363270,93806963898286561132162008991544895103755958937729941207217522467522342130824
19,251,466948,58127663035744688617959442501236779949962718716832181788463909723391269708931
19,251,326493,10990297744857328413440561138804177720123711356897130762397155539299576531343
19,251,432280,101758609596252001278391604950377842544411463413321628853475776734580464918306
19,251,333641,42164743169922815455414023423548868921623411175332455933946312587402547664576
19,251,433766,38404774980555014448124147798032774154498683062233526996402604953307667978062
19,251,492624,67409224965137392970121098375105511990377663641411739980646364507510059014866
19,251,458859,57109588009676264941409100679937207385738056118898560979012220242250255645688
19,251,422106,45404738427867160915375815762553539737076684034736801197718400164793338582059
19,251,358431,77191957483294090184108647191222649536647277256678946573012141443698738159491
19,251,280308,115014170005862823067492827916562509189235694042045518324033779352588667045656
19,251,288359,28368500150268213160849283626639919545380975387591454342751869921276988631384
19,251,477305,76997980971191974909740849530244582595422019802927315671206611304005950853722
19,251,353776,60407703753500610390109371995546659237979421207623789715176993248569617438514
19,251,514705,48292043123115152777448742265846895298337062076800840822438851991461333960439
19,251,412839,49632697640308649982027062204722015236155728345135049422565387935054583954516
19,251,321894,37505676749716880574484649639312809900270505356003220779947532392701915633554
19,251,318239,28107513790053078832507491137884304646207753552868205612606514628828408669364
19,251,267801,34261274033951184610289105556260412279784801175747955699805974857121213876208
19,251,440582,12800417239111659102207701751257884622866864384691544013719143199085143166541
19,251,383852,2501792595947887729587640359656520749022728622930156349613116414664861974648
19,251,282257,44524022995721077560827438211935428142249646366461303257637593415011984236606
19,251,282552,69536769969988148608269378344335889402890057680690196334542917836860484459695
19,251,385641,26619867461360575050426589801563550096288863644547061086653751401831550868274
19,251,513061,33957522601055741307844941783994877396273156701498755232494515081306156644778
19,251,366309,45760110930074559096794001783153141500795379623519436553960199942290776572122
19,251,464131,74482669467780886620870364818322361337472627079697723468546405438803103541883
