bit_length, total_bits, random_multiplier, rhs_projection_ell
19,251,428712,38895852761782206537036340955598744468649523822316907011507931716666495372543
19,251,428099,54832416169515918658890076313327664195677924693325921081414130008494645271531
19,251,282665,112361650295654336007959043035187744691739549307876979170254521777015512420877
19,251,497878,99333167088794408712381711178915366781794713342260505653936755593742274057594
19,251,501396,100321868604875354117979812335996220602476508810523880281299939295171940068454
19,251,515088,1406149701874594036016023396073146856198603319568463955664172065213652584211
19,251,362722,34203132886307063771922317622924777424151912413377966185111673818136559687119
19,251,472613,114378440515890335898588716315165807208625208541196878199453329319635949522221
19,251,417073,25662298830613318003234434524074822075013183692629408876723201647060552791708
19,251,478649,106800080549208588207660425201302923102515451369208467718764716725471594409125
19,251,479630,110564517994461574265927765829497982902132582560612971883294852293413623032145
19,251,296276,91501881097811890041179434278216454183943090995443110023029367939285735871709
19,251,477725,64480990266939425864517154112773227152431348398631138704023730090498965061954
19,251,392556,55168317707362721677959233513041635997816030837898458652632000412467189235503
19,251,334826,7513526753768796909631288321909523064759874000679855154548814496544352779156
19,251,500948,51234336855837764560228908198980788552969954959683846416796334173268984137955
19,251,335750,30699538695714134190063666333983299913592176538466336710851775328901114697328
19,251,479087,46536743966091603642705151210060889936491721024517921153536643279367750507265
19,251,509193,2077593662553939952494159487873325452411488420797351285028391986180454657726
19,251,468040,72420364018403335650030464598279364690004214196465299515055679183640426971419
19,251,482158,82877302238667834899502012763730724377195691249680095177928114452704948423098
19,251,329028,41263949988651803298264740759563940517653516595614152047154691433775748887118
19,251,380733,76105718511566576265962623570549465888745087882257080356860779641648576627518
19,251,341907,36466547004406019329497421820310853436307411342597188238997434495715483260300
19,251,292320,47952286777487363437775185733831427304916550606388422078118345791611760230693
19,251,326112,95101880976503032786946283273175031603618482345085330731145502607246355032167
19,251,281255,46809127063904064960392166044717962108027358059702482256793431386076501026868
19,251,333915,33669985143402300873408806582636354139139180232758923279514066163021594471479
19,251,339054,102174425014415026908164026906135202673673295863879281160778056894941943402869
19,251,440282,112432692976088903402342269843027644442767654197030317955565925027027429431808
19,251,429069,46982375349093381221616667725905076608772148620222289088644771701754548450322
19,251,262855,35423636008821010684188289538048219469607556984476183142193985330947572992295
19,251,272726,76305103612629892288661309734080490681026523691089836299279492185053482934489
19,251,422281,47344566741989606742674851773652127081892181336392269844998962384386473022353
19,251,285636,51402672691380747836338409968519473551447757508877973892982417218974021203264
19,251,391243,94382792428715248899519277405438002755711413984725373911100909417107208504529
19,251,302731,59526685052817443855442372181649653814051939503245524936075059982565589952098
19,251,322319,31785026082212512250615953587395676452974475865054788551778402887219879336190
19,251,427394,15647825690395837238195618274743634200759207764245746897949742223673543850712
19,251,476454,100400928651780629155310558952411774778819822469248107714145598334016232791054
19,251,459687,59425322808720280200295841735463498087520076203811236642688441732217389764884
19,251,371237,97873032689393748086938191365451473966308647459848576281955217190914741702413
19,251,467795,27837956071823643277958536816941786458272592262158028101959599552813208653481
19,251,296377,72629564502125859363670804185031856461403344175340637125338127505149395724852
19,251,409388,64696434637465181370895324963205797376140637075875751900608678069954453270679
19,251,351282,105776400678583786958315363020937445393666667533518562369622927803685731140026
19,251,371492,95846594057224195669791883781536052714287753895520629838841920613114862231627
19,251,486021,32956027123725646565337106521737295357714718900294656452949639266919514478246
19,251,524077,66326802205865424959230697259356026437284882635880722958717490573981405777774
19,251,392729,77032865555634670755274983215723808573269027696310742509764088699663619618506
19,251,447428,56145365267396746107072835670065275085384146163124658312832797159436054623797
19,251,363270,96928560037112698621512623383870805746071130537688378033323379609299733816775
19,251,466948,18901787172526167469640921315143808597517161267438452983705414370296658327987
19,251,326493,37307951338052177275784115065808030061576757448285670542402522978913069587477
19,251,432280,104397793430159264768592872395172386442571853482993995396981647462701533151089
19,251,333641,40102807076877335021124690558297736869997003655637824757779452880764992224139
19,251,433766,19992699653705137622534708358716377684457026764919228915455051713752546607295
19,251,492624,1031673909889668335478977581583130621368257545154141317420369637173996646355
19,251,458859,105010415683341205617289549749816358333996819884884950791179539600384949216081
19,251,422106,31783642190012710778701642339707284069198141145326640859219447978715358969555
19,251,358431,72429589460253371093679961367381925117487152117148174397931475859889872967304
19,251,280308,91659716583819949848144526472062454866997404832595244786370125827869274280670
19,251,288359,60994687893879126934020193201183864497173743795061694995823628741442585201039
19,251,477305,11434252096424060853091592450387018288696615105906849992651272382576917687448
19,251,353776,111482895337727966017514137558339443764969947751169925922141962109755251328052
19,251,514705,55027517221986911417873562648072822221719833457492566010518729443700317268624
19,251,412839,6739626951281629264589622858115405178042595366130253905612710200923916686923
19,251,321894,800236606135395765769923951805791179412044592620985219161631442518126800006
19,251,318239,13100992452625148914625594142088769307239625728210684876606744857736041309973
19,251,267801,23465754178797584901336602404743070703118778371603537072479891814722902579479
19,251,440582,41079784477973996282964549464979091591507138751474120977347059934389876261531
19,251,383852,102795147546949015405753296634876082047897272513686833034974605589629693273419
19,251,282257,26034760816869662121526038187790048747408326421817434820912204819154712486926
19,251,282552,28354102900938096793395269292820408809559826742318089001930875859454757738572
19,251,385641,24538004930897566039029825169557477420815402013794230181896635000272929846204
19,251,513061,20086143841623959408643306950392888933702258905552886213826643574815781296428
19,251,366309,101849928011532005392200257429281606823258152479427562127177621179491236715499
19,251,464131,91573664205070819163573284104698404414943437251668249912848281207769699527162
