bit_length, total_bits, random_multiplier, rhs_projection_ell
15,240,26406,71704486436349629714470648831085536629781706605542560302642302865346863237310
15,240,18905,49640461371460435069577758615575666633501178328871121857450296785637817353656
15,240,27716,26490582695936924980006893038369692625861695397337456588548511274357369069079
15,240,24300,51830224218823678046646489553079972438203939545647227364558328848617494780136
15,240,28230,72441215138120492571181150497957428964326838309226124083274760889934391064241
15,240,16931,40305378399845329869310959502672722912671121444342016703032832361800489260730
15,240,32431,65941195915439036083897576991732746795156962945860005300194344403367989321234
15,240,20185,40595146975302871061093740039740624800865282449106523372423251412309142498976
15,240,22963,45186516340999371791601027149696828917449730688137172492718098559635097522155
15,240,23571,4697919843557980691286052001964852020934528779310682025789196138899063119498
15,240,17164,71048647692602169031716286747325666847462749885065087933923961771718557237746
15,240,31046,19842944862741125284129454073467922514445118151792810891153997826032409404355
15,240,31452,104968242975737677497035884497120141830008554932692560113632508518861121435907
15,240,28978,65256490891742621687772296067505316678339397937118738222968537814305560192740
15,240,29962,84931090268691637952162661043470068869890649631978841781570375808688818692935
15,240,30083,111094385326997935036396610483851154715439611645688816362552019741918427936026
15,240,22218,24190717680703069636078440304485756447334899389308466576725615823405837535208
15,240,18021,33094725234492848642047837116553809078578172458538704121256825338275125127959
15,240,18162,47697818225479449752590782876093870506587472918209016035022480891283955480486
15,240,32202,56584249605546233512149705148216464234076422862220776734080939168850766531123
15,240,28518,104106582082296558231313939273445577910541950222448231031667958096470144205671
15,240,29528,65725911540868447774847957935473163810141625642781555705989981503513640109449
15,240,31306,53864912064572790804613036317877295474285645154331443764305551066283118322678
15,240,27945,5062190145422262989676877768650017390444608411436357277278522745604838759362
15,240,31021,36116477386324642490567608400129809091560926080898796173526880495702965535076
15,240,23219,24180855668658230617348698135917500997198391944857356306925084128638835845799
15,240,20225,98847774223457568682075193599744810635299409887780599045257611408838856267644
15,240,31555,99047872957276717535236505910326026229462797796448366911360865513931566762928
15,240,26218,32294660377395449507006447282322417028139799263167067884842398452655012315194
15,240,22385,20254116847596899789922145704859688559710225148170707477264221265701126458972
15,240,19448,85712233487258743148689051284232841987028397608565729459196293692953488284748
15,240,31635,42765101624553176752635381690351815387584869806850701593454573003406450448950
15,240,20322,41329466253319508616385715470861228133936743274831476910262244828262397058834
15,240,17843,53314377735668489808834718599295942495995066031706860834430295610605002730710
15,240,27371,16934414768367003854875009404951013257657720748338535052313268127165740724309
15,240,20233,7779110835953187596659943744443117342890601564340892703402850307190545548221
15,240,26319,80714852827153941046459201218363620171967808962091469257298190944693460158245
15,240,20087,45330679790756174947854252870296245545493631338506332986621240986503277797947
15,240,30653,47460786708283089863177048367186873780505287109546915133914617800872000944338
15,240,23487,55497339402203191519528686525366309301324541583267018434859294956818276542433
15,240,20876,62422696673526717934096801967212059473755361765868172339948258065350185314374
15,240,28432,6540136388120041355798239752531992026148378544384818148773266411590812208827
15,240,32446,18858738852393944307038453116102350942988815486068917900066972071101812768907
15,240,17982,10684201884779595588989345579283173108487000361748623133131707598722431256109
15,240,30114,2578147333979634609302034708293210972780566166455363123606089407143885326980
15,240,23065,87727601400096420646692191323757636892668280187708466092985690620791343729333
15,240,18967,49350148595306386832756956485842821954683583866387281971701974630178980569105
15,240,31993,56951218472875149846766304139572057610318934697011956551912762792698317681762
15,240,22477,32693173979057823189546359364097210982410924087102964326020390403076829331236
15,240,23196,86393274995798756670388982411585623088132490976844256400890058207216415729903
15,240,31562,40058487031849302596385009048932046250744679988051095527554371097954132544809
15,240,19449,102777442089441058081946254546769646566056511105563142009585670019993713126651
15,240,18049,62424958954873684919083313303797507426611771887665013390329101613007290808099
15,240,19758,15860667882776709080118907370956713621629867084067499145713755981893613623772
15,240,28580,71567414100713195832420646478213105635274070008909745260604334556057966658345
15,240,27198,22511877652192545208456554568705367770030004418503598949935795855142377341211
15,240,24960,46103619651935112943524265819421103438292675524608186095990772154756462949518
15,240,28694,95509503147014680597843689448222770520590333817682273554109041811534848817860
15,240,27904,99997653221695556278836704855479548951169418069405505393362817896416308800213
